State,County,lat,lng
VT,Windham,42.9906,-72.7139
VT,Windsor,43.5799,-72.5862
WA,Adams,46.9834,-118.5606
WA,Asotin,46.1918,-117.203
WA,Benton,46.2398,-119.5112
WA,Chelan,47.8692,-120.619
WA,Clallam,48.0493,-123.9308
WA,Clark,45.7792,-122.4825
WA,Columbia,46.2975,-117.9078
WA,Cowlitz,46.1932,-122.681
WA,Douglas,47.7361,-119.6918
WA,Ferry,48.4703,-118.5166
WA,Franklin,46.5347,-118.899
WA,Garfield,46.4316,-117.5452
WA,Grant,47.2057,-119.4518
WA,Grays Harbor,47.1503,-123.7735
WA,Island,48.163,-122.5481
WA,Jefferson,47.7486,-123.5964
WA,King,47.4902,-121.8052
WA,Kitsap,47.6127,-122.6762
WA,Kittitas,47.1244,-120.6798
WA,Klickitat,45.8738,-120.7891
WA,Lewis,46.5778,-122.3927
WA,Lincoln,47.5763,-118.4187
WA,Mason,47.3483,-123.193
WA,Okanogan,48.5488,-119.7408
WA,Pacific,46.5556,-123.7039
WA,Pend Oreille,48.5323,-117.274
WA,Pierce,47.0239,-122.104
WA,San Juan,48.5776,-122.9654
WA,Skagit,48.4795,-121.729
WA,Skamania,46.023,-121.9147
WA,Snohomish,48.0474,-121.6972
WA,Spokane,47.6207,-117.404
WA,Stevens,48.3991,-117.8552
WA,Thurston,46.9256,-122.8333
WA,Wahkiakum,46.2918,-123.4244
WA,Walla Walla,46.2298,-118.4784
WA,Whatcom,48.8259,-121.7199
WA,Whitman,46.9012,-117.523
WA,Yakima,46.4571,-120.7385
WI,Adams,43.9696,-89.7704
WI,Ashland,46.3148,-90.6781
WI,Barron,45.4237,-91.8483
WI,Bayfield,46.5237,-91.2009
WI,Brown,44.4525,-88.0037
WI,Buffalo,44.3798,-91.7545
WI,Burnett,45.8627,-92.3676
WI,Calumet,44.0816,-88.2181
WI,Chippewa,45.0694,-91.2799
WI,Clark,44.7347,-90.6121
WI,Columbia,43.4666,-89.3337
WI,Crawford,43.2395,-90.931
WI,Dane,43.0673,-89.4181
WI,Dodge,43.4163,-88.7075
WI,Door,44.9452,-87.3154
WI,Douglas,46.4329,-91.9162
WI,Dunn,44.9466,-91.8964
WI,Eau Claire,44.7268,-91.286
WI,Florence,45.8485,-88.3981
WI,Fond du Lac,43.7536,-88.4883
WI,Forest,45.6673,-88.7704
WI,Grant,42.8675,-90.7062
WI,Green,42.68,-89.6022
WI,Green Lake,43.8004,-89.0449
WI,Iowa,43.0005,-90.1354
WI,Iron,46.2623,-90.242
WI,Jackson,44.3192,-90.8052
WI,Jefferson,43.0208,-88.7759
WI,Juneau,43.9246,-90.1138
WI,Kenosha,42.5769,-88.0424
WI,Kewaunee,44.5161,-87.6153
WI,La Crosse,43.9066,-91.1152
WI,Lafayette,42.6605,-90.1317
WI,Langlade,45.2623,-89.0719
WI,Lincoln,45.3374,-89.7346
WI,Manitowoc,44.12,-87.8097
WI,Marathon,44.8983,-89.7591
WI,Marinette,45.3834,-88.0337
WI,Marquette,43.8196,-89.3987
WI,Menominee,45.0044,-88.71
WI,Milwaukee,43.0072,-87.9669
WI,Monroe,43.9457,-90.6178
WI,Oconto,45.0264,-88.2697
WI,Oneida,45.7055,-89.5218
WI,Outagamie,44.4161,-88.4649
WI,Ozaukee,43.384,-87.9509
WI,Pepin,44.5829,-92.0016
WI,Pierce,44.7194,-92.4224
WI,Polk,45.4614,-92.4414
WI,Portage,44.476,-89.5014
WI,Price,45.6804,-90.3614
WI,Racine,42.7475,-88.0613
WI,Richland,43.3756,-90.4295
WI,Rock,42.6712,-89.0716
WI,Rusk,45.4752,-91.1332
WI,Sauk,43.4267,-89.9482
WI,Sawyer,45.88,-91.1445
WI,Shawano,44.7892,-88.7654
WI,Sheboygan,43.7212,-87.9454
WI,St. Croix,45.034,-92.4526
WI,Taylor,45.2116,-90.5012
WI,Trempealeau,44.304,-91.3585
WI,Vernon,43.5939,-90.8344
WI,Vilas,46.0529,-89.5148
WI,Walworth,42.6685,-88.5419
WI,Washburn,45.8992,-91.7912
WI,Washington,43.3685,-88.2307
WI,Waukesha,43.0182,-88.3045
WI,Waupaca,44.4705,-88.9648
WI,Waushara,44.1131,-89.2429
WI,Winnebago,44.0689,-88.6446
WI,Wood,44.4553,-90.0416
WV,Barbour,39.133,-80.003
WV,Berkeley,39.4641,-78.0275
WV,Boone,38.0229,-81.7115
WV,Braxton,38.6999,-80.7193
WV,Brooke,40.2739,-80.5764
WV,Cabell,38.4203,-82.2417
WV,Calhoun,38.8445,-81.1176
WV,Clay,38.4625,-81.0751
WV,Doddridge,39.2692,-80.707
WV,Fayette,38.0288,-81.0811
WV,Gilmer,38.9241,-80.8571
WV,Grant,39.1051,-79.1956
WV,Greenbrier,37.9469,-80.453
WV,Hampshire,39.3171,-78.6141
WV,Hancock,40.5219,-80.5739
WV,Hardy,39.0075,-78.858
WV,Harrison,39.2835,-80.3799
WV,Jackson,38.8344,-81.6748
WV,Jefferson,39.3076,-77.8628
WV,Kanawha,38.3365,-81.5281
WV,Lewis,38.9959,-80.5022
WV,Lincoln,38.1753,-82.0704
WV,Logan,37.8313,-81.9354
WV,Marion,39.51,-80.2434
WV,Marshall,39.8606,-80.6634
WV,Mason,38.7697,-82.0266
WV,McDowell,37.3785,-81.6536
WV,Mercer,37.4055,-81.1114
WV,Mineral,39.4147,-78.9438
WV,Mingo,37.7264,-82.1347
WV,Monongalia,39.6303,-80.0466
WV,Monroe,37.5604,-80.5505
WV,Morgan,39.5604,-78.2578
WV,Nicholas,38.2917,-80.7993
WV,Ohio,40.0969,-80.6189
WV,Pendleton,38.6807,-79.3509
WV,Pleasants,39.371,-81.1606
WV,Pocahontas,38.3318,-80.0078
WV,Preston,39.4693,-79.6682
WV,Putnam,38.5086,-81.909
WV,Raleigh,37.7714,-81.2487
WV,Randolph,38.7748,-79.8758
WV,Ritchie,39.1783,-81.063
WV,Roane,38.714,-81.3483
WV,Summers,37.6559,-80.8586
WV,Taylor,39.336,-80.0462
WV,Tucker,39.1136,-79.565
WV,Tyler,39.4653,-80.8848
WV,Upshur,38.8978,-80.2334
WV,Wayne,38.1459,-82.427
WV,Webster,38.4947,-80.4219
WV,Wetzel,39.6053,-80.6391
WV,Wirt,39.0225,-81.3787
WV,Wood,39.2112,-81.515
WV,Wyoming,37.6096,-81.5492
WY,Albany,41.6546,-105.7238
WY,Big Horn,44.5267,-107.9952
WY,Campbell,44.2482,-105.5482
WY,Carbon,41.6944,-106.9306
WY,Converse,42.9723,-105.5072
WY,Crook,44.5885,-104.5699
WY,Fremont,43.0405,-108.6304
WY,Goshen,42.0879,-104.3533
WY,Hot Springs,43.719,-108.4421
WY,Johnson,44.0388,-106.5847
WY,Laramie,41.307,-104.6895
WY,Lincoln,42.264,-110.656
WY,Natrona,42.9622,-106.7986
WY,Niobrara,43.0564,-104.4754
WY,Park,44.5205,-109.5879
WY,Platte,42.1331,-104.9659
WY,Sheridan,44.79,-106.8792
WY,Sublette,42.7669,-109.9147
WY,Sweetwater,41.6595,-108.8796
WY,Teton,43.9346,-110.5898
WY,Uinta,41.2876,-110.5476
WY,Washakie,43.905,-107.6828
WY,Weston,43.8404,-104.5677
